lat,lon,use_type,use_code,year_built,gross_area,story_height,number_of_stories,address,Address,Type,fire_late,fire_early,Fire_final
38.0527595,-78.49947840000002,C,Apartments over 20 units,1970.0,5630.0,12.0,2.0,"2103 BARRACKS RD Charlottesville, VA",2103 BARRACKS RD,Commercial,0,1.0,1.0
38.0527595,-78.49947840000002,C,Apartments over 20 units,1970.0,5630.0,12.0,2.0,"2103 BARRACKS RD Charlottesville, VA",2103 BARRACKS RD,Commercial,0,1.0,1.0
0.0,0.0,C,Restaurant,1905.0,12536.0,12.0,2.0,"1044 EMMET ST Charlottesville, VA",1044 EMMET ST,Commercial,0,0.0,0.0
38.0355782,-78.4777474,R,Bank,1916.0,12126.0,12.0,3.0,"214 WINE ST Charlottesville, VA",214 WINE ST,Commercial,0,0.0,0.0
38.02703560000001,-78.51437,R,Office,1904.0,1507.0,8.0,1.0,"114 OBSERVATORY AVE Charlottesville, VA",114 OBSERVATORY AVE,Commercial,0,0.0,0.0
38.0195898,-78.46544820000003,R,Office Building,1920.0,2500.0,12.0,1.0,"706 FRANKLIN ST Charlottesville, VA",706 FRANKLIN ST,Commercial,0,0.0,0.0
38.03761850000001,-78.48331929999998,C,Restaurant,1920.0,500.0,12.0,1.0,"600 CONCORD AVE Charlottesville, VA",600 CONCORD AVE,Commercial,0,0.0,0.0
38.050261,-78.5024746,C,Market,1954.0,10019.0,12.0,1.0,"1000 EMMET ST Charlottesville, VA",1000 EMMET ST,Commercial,0,0.0,0.0
38.0516158,-78.50283309999998,C,Retail Store,1992.0,12000.0,14.0,1.0,"1037 EMMET ST Charlottesville, VA",1037 EMMET ST,Commercial,0,0.0,0.0
39.78818,-85.612594,C,Apartments 1-10 units,1925.0,,,,"981 2ND ST Charlottesville, VA",981 2ND ST,Commercial,0,0.0,0.0
38.0349594,-78.4951866,R,Church,1947.0,1686.0,12.0,1.0,"1029 WERTLAND ST Charlottesville, VA",1029 WERTLAND ST,Commercial,0,0.0,0.0
38.0349594,-78.4951866,R,Church,1965.0,3143.0,20.0,1.0,"1029 WERTLAND ST Charlottesville, VA",1029 WERTLAND ST,Commercial,0,0.0,0.0
38.0349594,-78.4951866,R,Apartments 1-10 units,1971.0,3896.0,10.0,2.0,"1029 WERTLAND ST Charlottesville, VA",1029 WERTLAND ST,Commercial,0,0.0,0.0
38.0349594,-78.4951866,R,Apartments over 20 units,1965.0,84380.0,12.0,2.0,"1029 WERTLAND ST Charlottesville, VA",1029 WERTLAND ST,Commercial,0,0.0,0.0
38.0349594,-78.4951866,R,Apartments over 20 units,1970.0,137387.0,12.0,3.0,"1029 WERTLAND ST Charlottesville, VA",1029 WERTLAND ST,Commercial,0,0.0,0.0
38.0349594,-78.4951866,R,Clubhouse,2003.0,5752.0,10.0,2.0,"1029 WERTLAND ST Charlottesville, VA",1029 WERTLAND ST,Commercial,0,0.0,0.0
38.0314513,-78.4880031,C,Apartments 1-10 units,1997.0,13132.0,8.0,3.0,"108 6TH ST Charlottesville, VA",108 6TH ST,Commercial,0,0.0,0.0
38.029491260702294,-78.49217692378791,R,Apartments 1-10 units,1830.0,2624.0,10.0,2.0,"744 NALLE ST Charlottesville, VA",744 NALLE ST,Commercial,0,0.0,0.0
38.02971300000001,-78.493438,R,Apartments 11-20 Units,1986.0,5136.0,8.0,3.0,"742 NALLE ST Charlottesville, VA",742 NALLE ST,Commercial,0,0.0,0.0
38.03030045,-78.49414305842029,R,Apartments 11-20 Units,1986.0,5136.0,8.0,3.0,"901 NALLE ST Charlottesville, VA",901 NALLE ST,Commercial,0,0.0,0.0
38.030119917097394,-78.4937272268715,R,Apartments 11-20 Units,1986.0,5136.0,8.0,3.0,"903 NALLE ST Charlottesville, VA",903 NALLE ST,Commercial,0,0.0,0.0
38.028668,-78.472376,R,Apartments 11-20 Units,1999.0,19544.0,10.0,3.5,"1015 MARKET ST Charlottesville, VA",1015 MARKET ST,Commercial,0,0.0,0.0
38.0644028,-78.4664033,R,Apartments 1-10 units,1890.0,,,,"2300 TARLETON DR Charlottesville, VA",2300 TARLETON DR,Commercial,0,0.0,0.0
38.021361,-78.48679200000001,R,Apartments 1-10 units,1890.0,,,,"430 1ST ST Charlottesville, VA",430 1ST ST,Commercial,1,0.0,1.0
38.0315884,-78.4883718,C,Office Building,1880.0,3493.0,8.0,2.5,"609 MAIN ST Charlottesville, VA",609 MAIN ST,Commercial,0,0.0,0.0
38.03151099999999,-78.488855,C,Office Building,1880.0,319.0,8.0,1.0,"611 MAIN ST Charlottesville, VA",611 MAIN ST,Commercial,0,0.0,0.0
0.0,0.0,C,Apartments 1-10 units,1925.0,3771.0,8.0,3.0,"613 MAIN ST Charlottesville, VA",613 MAIN ST,Commercial,0,0.0,0.0
0.0,0.0,C,Apartments 1-10 units,1925.0,2304.0,8.0,2.0,"615 MAIN ST Charlottesville, VA",615 MAIN ST,Commercial,0,0.0,0.0
38.01519415,-78.50834474337641,R,Apartments 11-20 Units,1925.0,10591.0,10.0,3.5,"101 CHRISTA CT Charlottesville, VA",101 CHRISTA CT,Commercial,0,0.0,0.0
38.0292034375,-78.4656818541667,R,Office,1965.0,1480.0,10.0,1.0,"413 MEADE AVE Charlottesville, VA",413 MEADE AVE,Commercial,0,0.0,0.0
38.01932755,-78.4725516251771,R,Bank,1999.0,550.0,12.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.01932755,-78.4725516251771,R,Bank,1999.0,550.0,12.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.01932755,-78.4725516251771,R,Bank,1999.0,550.0,12.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.01932755,-78.4725516251771,R,Bank,1999.0,550.0,12.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.01932755,-78.4725516251771,R,Bank,1999.0,550.0,12.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.01932755,-78.4725516251771,R,Bank,1999.0,550.0,12.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments over 20 units,1976.0,40000.0,8.0,4.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments over 20 units,1976.0,40000.0,8.0,4.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments over 20 units,1976.0,40000.0,8.0,4.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments over 20 units,1976.0,40000.0,8.0,4.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments over 20 units,1976.0,40000.0,8.0,4.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments over 20 units,1976.0,40000.0,8.0,4.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0342651,-78.4936024007573,R,Apartments 1-10 units,1955.0,3430.0,8.0,2.0,"201 HOLLY DR Charlottesville, VA",201 HOLLY DR,Commercial,0,0.0,0.0
38.0342651,-78.4936024007573,R,Apartments 1-10 units,1950.0,3410.0,8.0,2.0,"201 HOLLY DR Charlottesville, VA",201 HOLLY DR,Commercial,0,0.0,0.0
38.02701275,-78.501990608612,R,Apartments 11-20 Units,1987.0,6783.0,8.0,3.0,"1312 NUNLEY ST Charlottesville, VA",1312 NUNLEY ST,Commercial,0,0.0,0.0
38.02219075,-78.4959188944393,R,Apartments 11-20 Units,1986.0,5136.0,8.0,3.0,"784 PROSPECT AVE Charlottesville, VA",784 PROSPECT AVE,Commercial,0,0.0,0.0
38.036204395915,-78.4680547315346,R,Gymnasium (College),1964.0,101147.0,60.0,1.0,"824 LOCUST AVE Charlottesville, VA",824 LOCUST AVE,Commercial,0,0.0,0.0
38.035964,-78.49381699999998,R,Gymnasium (College),1964.0,19840.0,60.0,2.0,"312 10 1/2 ST Charlottesville, VA",312 10 1/2 ST,Commercial,0,0.0,0.0
38.02182515,-78.48074769799929,R,Apartments 11-20 Units,1997.0,8976.0,12.0,4.0,"1000 AVON ST Charlottesville, VA",1000 AVON ST,Commercial,0,0.0,0.0
38.0133,-78.50669140000002,R,Apartments over 20 units,2001.0,50000.0,9.0,5.0,"123 LONGWOOD DR Charlottesville, VA",123 LONGWOOD DR,Commercial,0,0.0,0.0
38.0127877,-78.5063897,R,Retail Store,1920.0,7292.0,12.0,2.0,"124 LONGWOOD DR Charlottesville, VA",124 LONGWOOD DR,Commercial,0,0.0,0.0
38.044457178082205,-78.4566691575343,R,Apartments 1-10 units,1997.0,3456.0,8.0,2.0,"1010 LOCUST LN Charlottesville, VA",1010 LOCUST LN,Commercial,0,0.0,0.0
38.04037915,-78.4846571071186,R,Apartments 11-20 Units,1986.0,5136.0,8.0,3.0,"1000 ROSE HILL DR Charlottesville, VA",1000 ROSE HILL DR,Commercial,0,0.0,0.0
38.0226199865604,-78.4697565032063,C,Apartments 1-10 units,1922.0,,,,"1307 CARLTON AVE Charlottesville, VA",1307 CARLTON AVE,Commercial,0,0.0,0.0
38.0295445,-78.5049918,R,Condominium Commercial,1966.0,,,,"583 BRANDON AVE Charlottesville, VA",583 BRANDON AVE,Commercial,1,0.0,1.0
38.06313069999999,-78.48853829999999,C,Industrial Engineering,1995.0,8230.0,20.0,1.0,"190 ZAN RD Charlottesville, VA",190 ZAN RD,Commercial,0,0.0,0.0
38.03193,-78.475601,R,Restaurant,1961.0,6042.0,12.0,2.0,"408 7TH ST Charlottesville, VA",408 7TH ST,Commercial,0,0.0,0.0
38.0659059,-78.4872262,C,Apartments over 20 units,1981.0,71716.0,12.0,4.0,"1101 SEMINOLE TRL Charlottesville, VA",1101 SEMINOLE TRL,Commercial,0,1.0,1.0
38.0659059,-78.4872262,C,Apartments over 20 units,1981.0,71716.0,12.0,4.0,"1101 SEMINOLE TRL Charlottesville, VA",1101 SEMINOLE TRL,Commercial,0,1.0,1.0
38.0659059,-78.4872262,C,Apartments over 20 units,1981.0,71716.0,12.0,4.0,"1101 SEMINOLE TRL Charlottesville, VA",1101 SEMINOLE TRL,Commercial,0,1.0,1.0
38.06527620000001,-78.48796690000002,C,Apartments 1-10 units,1920.0,2332.0,8.0,2.0,"1149 SEMINOLE TRL Charlottesville, VA",1149 SEMINOLE TRL,Commercial,0,0.0,0.0
38.0638566,-78.48822229999998,C,Health Club,0.0,5619.0,10.0,3.0,"199 ZAN RD Charlottesville, VA",199 ZAN RD,Commercial,0,0.0,0.0
38.0206915,-78.4646183,R,Veterinary Hospital,1990.0,1569.0,12.0,1.0,"1500 CARLTON AVE Charlottesville, VA",1500 CARLTON AVE,Commercial,0,0.0,0.0
38.0206915,-78.4646183,R,Retail Store,1950.0,29008.0,12.0,1.0,"1500 CARLTON AVE Charlottesville, VA",1500 CARLTON AVE,Commercial,0,0.0,0.0
38.030985,-78.481796,,Comm. Shopping Ctr.,1957.0,497658.0,12.0,1.0,"109 MAIN ST Charlottesville, VA",109 MAIN ST,Commercial,0,0.0,0.0
38.030985,-78.481796,,Comm. Shopping Ctr.,1957.0,497658.0,12.0,1.0,"109 MAIN ST Charlottesville, VA",109 MAIN ST,Commercial,0,0.0,0.0
38.030985,-78.481796,,Comm. Shopping Ctr.,1957.0,497658.0,12.0,1.0,"109 MAIN ST Charlottesville, VA",109 MAIN ST,Commercial,0,0.0,0.0
38.030985,-78.481796,,Comm. Shopping Ctr.,1995.0,20837.0,14.0,1.0,"109 MAIN ST Charlottesville, VA",109 MAIN ST,Commercial,0,0.0,0.0
38.0194631,-78.4726192,R,Apartments 1-10 units,1930.0,4052.0,12.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments 1-10 units,1930.0,4052.0,12.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments 1-10 units,1930.0,4052.0,12.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments 1-10 units,1930.0,4052.0,12.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments 1-10 units,1930.0,4052.0,12.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments 1-10 units,1930.0,4052.0,12.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments 1-10 units,1930.0,27.0,12.0,1.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments 1-10 units,1930.0,27.0,12.0,1.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments 1-10 units,1930.0,27.0,12.0,1.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments 1-10 units,1930.0,27.0,12.0,1.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments 1-10 units,1930.0,27.0,12.0,1.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments 1-10 units,1930.0,27.0,12.0,1.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments over 20 units,1923.0,42560.0,8.0,4.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments over 20 units,1923.0,42560.0,8.0,4.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments over 20 units,1923.0,42560.0,8.0,4.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments over 20 units,1923.0,42560.0,8.0,4.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments over 20 units,1923.0,42560.0,8.0,4.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments over 20 units,1923.0,42560.0,8.0,4.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.02375869999999,-78.4947143,R,Restaurant,1963.0,2654.0,14.0,1.0,"730 PROSPECT AVE Charlottesville, VA",730 PROSPECT AVE,Commercial,0,0.0,0.0
38.0612834,-78.48578459999997,R,Neighborhood Shopping Ctr.,1954.0,4826.0,12.0,1.0,"2111 MICHIE DR Charlottesville, VA",2111 MICHIE DR,Commercial,0,0.0,0.0
38.0427979,-78.5125012,C,Office Building,1939.0,1744.0,12.0,2.0,"2130 IVY RD Charlottesville, VA",2130 IVY RD,Commercial,0,0.0,0.0
38.0194631,-78.4726192,R,Office Building,1964.0,15096.0,10.0,3.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Office Building,1964.0,15096.0,10.0,3.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Office Building,1964.0,15096.0,10.0,3.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Office Building,1964.0,15096.0,10.0,3.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Office Building,1964.0,15096.0,10.0,3.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Office Building,1964.0,15096.0,10.0,3.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Office Building,1964.0,952.0,10.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Office Building,1964.0,952.0,10.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Office Building,1964.0,952.0,10.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Office Building,1964.0,952.0,10.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Office Building,1964.0,952.0,10.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Office Building,1964.0,952.0,10.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0233875,-78.4733074,R,Church,1920.0,2964.0,12.0,2.0,"1000 MONTICELLO RD Charlottesville, VA",1000 MONTICELLO RD,Commercial,0,0.0,0.0
38.025745,-78.521019,R,Fast Food Restaurant,1998.0,1659.0,14.0,1.0,"103 SUMMIT ST Charlottesville, VA",103 SUMMIT ST,Commercial,0,0.0,0.0
38.0343415,-78.48174329999998,R,Apartments 1-10 units,1962.0,,,,"411 ALTAMONT ST Charlottesville, VA",411 ALTAMONT ST,Commercial,0,0.0,0.0
38.02556455,-78.4880391555195,R,Apartments 1-10 units,1962.0,,,,"528 RIDGE ST Charlottesville, VA",528 RIDGE ST,Commercial,0,0.0,0.0
38.0392352,-78.48923119999998,R,Apartments 1-10 units,1925.0,270.0,8.0,1.0,"926 CHARLTON AVE Charlottesville, VA",926 CHARLTON AVE,Commercial,0,0.0,0.0
38.039131,-78.48905500000002,R,Apartments 1-10 units,,,,3.0,"922 CHARLTON AVE Charlottesville, VA",922 CHARLTON AVE,Commercial,0,0.0,0.0
38.0382718,-78.4996338,R,Apartments 1-10 units,,,,3.0,"1522 VIRGINIA AVE Charlottesville, VA",1522 VIRGINIA AVE,Commercial,0,0.0,0.0
38.0429573,-78.50018859999999,R,Apartments 11-20 Units,1983.0,5626.0,8.0,2.0,"611 RUGBY RD Charlottesville, VA",611 RUGBY RD,Commercial,0,0.0,0.0
38.0429573,-78.50018859999999,R,Apartments 11-20 Units,1983.0,3092.0,8.0,1.0,"611 RUGBY RD Charlottesville, VA",611 RUGBY RD,Commercial,0,0.0,0.0
38.0420085330147,-78.5003966883926,R,Apartments 1-10 units,1920.0,,,,"611 RUGBY RD Charlottesville, VA",611 RUGBY RD,Commercial,0,0.0,0.0
38.0429573,-78.50018859999999,R,Service Repair Garage,1977.0,11625.0,12.0,1.0,"611 RUGBY RD Charlottesville, VA",611 RUGBY RD,Commercial,0,0.0,0.0
38.034225299999996,-78.4985213870145,R,Office,1974.0,1771.0,12.0,1.0,"1308 WERTLAND ST Charlottesville, VA",1308 WERTLAND ST,Commercial,0,0.0,0.0
38.034225299999996,-78.4985213870145,R,Office,1989.0,5300.0,10.0,1.0,"1308 WERTLAND ST Charlottesville, VA",1308 WERTLAND ST,Commercial,0,0.0,0.0
38.034298,-78.49835,R,Commercial,0.0,1381.0,12.0,1.0,"1308 WERTLAND ST Charlottesville, VA",1308 WERTLAND ST,Commercial,0,0.0,0.0
38.034225299999996,-78.4985213870145,R,Commercial,0.0,1742.0,12.0,1.0,"1308 WERTLAND ST Charlottesville, VA",1308 WERTLAND ST,Commercial,0,0.0,0.0
38.034298,-78.49835,R,Condominium Commercial,2009.0,4350.0,12.0,1.0,"1308 WERTLAND ST Charlottesville, VA",1308 WERTLAND ST,Commercial,0,0.0,0.0
38.034298,-78.49835,R,Condominium Commercial,2009.0,2520.0,12.0,1.0,"1308 WERTLAND ST Charlottesville, VA",1308 WERTLAND ST,Commercial,0,0.0,0.0
38.034298,-78.49835,R,Condominium Commercial,2010.0,794.0,12.0,1.0,"1308 WERTLAND ST Charlottesville, VA",1308 WERTLAND ST,Commercial,0,0.0,0.0
38.034225299999996,-78.4985213870145,R,Condominium Commercial,2009.0,1160.0,12.0,1.0,"1308 WERTLAND ST Charlottesville, VA",1308 WERTLAND ST,Commercial,0,0.0,0.0
38.034225299999996,-78.4985213870145,R,Condominium Commercial,2009.0,3605.0,12.0,1.0,"1308 WERTLAND ST Charlottesville, VA",1308 WERTLAND ST,Commercial,0,0.0,0.0
38.034225299999996,-78.4985213870145,R,Apartments 11-20 Units,1978.0,78620.0,8.0,2.0,"1308 WERTLAND ST Charlottesville, VA",1308 WERTLAND ST,Commercial,0,0.0,0.0
38.034298,-78.49835,R,Retail Store,1981.0,31484.0,12.0,1.5,"1308 WERTLAND ST Charlottesville, VA",1308 WERTLAND ST,Commercial,0,0.0,0.0
38.0667,-78.48671999999998,C,Retail Store,1931.0,1222.0,12.0,1.0,"230 ZAN RD Charlottesville, VA",230 ZAN RD,Commercial,0,0.0,0.0
38.035248200000005,-78.49546057242421,R,Convenience Market,1996.0,1240.0,12.0,1.0,"1029 WERTLAND ST Charlottesville, VA",1029 WERTLAND ST,Commercial,0,0.0,0.0
38.0229125,-78.4953578,R,Apartments 1-10 units,1960.0,40440.0,8.0,4.0,"768 PROSPECT AVE Charlottesville, VA",768 PROSPECT AVE,Commercial,0,0.0,0.0
38.0604007405818,-78.4867794858263,R,Fast Food Restaurant,1986.0,3597.0,12.0,1.0,"2111 MICHIE DR Charlottesville, VA",2111 MICHIE DR,Commercial,0,0.0,0.0
38.0612834,-78.48578459999997,R,Market,1987.0,1344.0,14.0,1.0,"2111 MICHIE DR Charlottesville, VA",2111 MICHIE DR,Commercial,0,0.0,0.0
38.02281729999999,-78.4954315,R,Retail Store,1920.0,936.0,12.0,1.0,"772 PROSPECT AVE Charlottesville, VA",772 PROSPECT AVE,Commercial,0,0.0,0.0
0.0,0.0,,Office Building,1920.0,836.0,12.0,1.0,"1327 MAIN ST Charlottesville, VA",1327 MAIN ST,Commercial,0,0.0,0.0
39.78818,-85.612594,,Commercial,1993.0,3493.0,12.0,1.0,"110 2ND ST Charlottesville, VA",110 2ND ST,Commercial,0,0.0,0.0
0.0,0.0,C,Retail Store,1993.0,2625.0,12.0,1.0,"417 MAIN ST Charlottesville, VA",417 MAIN ST,Commercial,0,0.0,0.0
38.0604007405818,-78.4867794858263,R,Restaurant,1920.0,645.0,10.0,1.0,"2111 MICHIE DR Charlottesville, VA",2111 MICHIE DR,Commercial,0,0.0,0.0
38.0344837,-78.4638052,R,Rooming House,1920.0,414.0,12.0,2.0,"1407 GRACE ST Charlottesville, VA",1407 GRACE ST,Commercial,0,0.0,0.0
38.04992,-78.506354,R,Office,0.0,2840.0,10.0,1.0,"2101 ARLINGTON BLVD Charlottesville, VA",2101 ARLINGTON BLVD,Commercial,0,0.0,0.0
38.010414000000004,-78.505528,R,Office Building,1962.0,1059.0,8.0,1.0,"800 5TH ST Charlottesville, VA",800 5TH ST,Commercial,0,0.0,0.0
38.0612834,-78.48578459999997,R,Commercial,1972.0,2161.0,33.0,1.0,"2111 MICHIE DR Charlottesville, VA",2111 MICHIE DR,Commercial,0,0.0,0.0
38.0612834,-78.48578459999997,R,Commercial,1972.0,560.0,12.0,1.0,"2111 MICHIE DR Charlottesville, VA",2111 MICHIE DR,Commercial,0,0.0,0.0
38.0612834,-78.48578459999997,R,Storage Garage,1950.0,240.0,10.0,1.0,"2111 MICHIE DR Charlottesville, VA",2111 MICHIE DR,Commercial,0,0.0,0.0
38.041393906108496,-78.4623535488452,R,Apartments 1-10 units,1926.0,3930.0,8.0,2.5,"1039 LOCUST AVE Charlottesville, VA",1039 LOCUST AVE,Commercial,0,0.0,0.0
38.0194631,-78.4726192,R,Apartments 1-10 units,2012.0,12491.0,8.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments 1-10 units,2012.0,12491.0,8.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments 1-10 units,2012.0,12491.0,8.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments 1-10 units,2012.0,12491.0,8.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments 1-10 units,2012.0,12491.0,8.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Apartments 1-10 units,2012.0,12491.0,8.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Bank,1999.0,8192.0,12.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Bank,1999.0,8192.0,12.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Bank,1999.0,8192.0,12.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Bank,1999.0,8192.0,12.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Bank,1999.0,8192.0,12.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Bank,1999.0,8192.0,12.0,2.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Bank,1999.0,2535.0,12.0,1.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Bank,1999.0,2535.0,12.0,1.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Bank,1999.0,2535.0,12.0,1.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
38.0194631,-78.4726192,R,Bank,1999.0,2535.0,12.0,1.0,"1400 MONTICELLO RD Charlottesville, VA",1400 MONTICELLO RD,Commercial,0,1.0,1.0
